0x0968a9c56181dE10715d64f06F73F9cB8E4712bD,0,26075393082191780821917
0x096aC61aC27136496B08f367177500DcA2b78656,914327122177828513444,0
0x098D9a770f3BD88beF60E72C833aB8Db240d5928,22034264392945585124936,329498456842822978
0x0A06045F5e207f8e3b048796c4B8e9454C2669B5,7142346498287671232876,15095608916911425492
0x0A1e265Cef812a6A11f38D507b7538A892D4F641,0,25245618630136990972602
0x0A412b9280bDFC03C2e5F110A8A07F9EC97B2A3A,0,1164383561643835616
0x0A97F37F06Ea7099B256C78212fFf4f16654Eac7,4033615837427035768645,3618873057577
0x0B31B74BebC6311b6bfc9115C02684361B071d6f,0,23183759794520552616438
0x0B372eD24347a0D442192c06309A91FA16F4848F,2670712649860476915271,0
0x0B48773924cE3F677d1B0aF7Aba09F861704D506,790822107111872146118,0
0x0B97abc8B26cC3AcaD57C2Ad137C11150656093B,18743825680994973918696,0
0x0C730fAf2295Ec91140D0B66DDf19e50df9b6973,1015043268767123287670,176413880066892702082
0x0CF12F5d3b3858724F1297A5E8bf53D0d80FF937,52447203988473085521307,2657398538371788141222
0x0Cc7ed7f4368aa56Cf846618ee5C58E09412511C,0,24401923904109589041095
0x0D4b88cAE5c712d2030E2591A5FCA435C173f6d8,11447298087778622288812,4478725440999
0x0D6909C010a3B7753B1C74b7301B90202d294BEe,70636577482876712328767,16798894540832837750618
0x0D8915B7E029B14229285BF149d6d26556957837,0,0
0x0DB08b2d2C0Ce0E4dC1B48b23e0e2f6FFFDA6B93,30662856216126014713,500896417808219178082
0x0DDc0e088493E0683b1BbE6c44A3896365d478E8,4703709341908991523969,947516418129
0x0Dd295092aBa50f6D447F6cf0b5ACf145dEA2782,0,106164383561643835616
0x0E01aC01259157440fA978fD4704b6703F8420B7,6034638317732126325469,9327856771214
0x0E21ee6823983Ff1a61e26D319e33E0436288E20,18891961797032763508371,4138249248418
0x0E46a8448e1c989154a04F0411838a3D436A1E07,127589463675921999619482,0
0x0E731f431E44f0d8d7f7630C36Ed69937fF1f7DF,30012532343987823439878,0
0x0E89c65C7CC75081084C9aAE01dB5F667097c61c,31592759892666952054794,2620733430312499999999
0x0EDB242341f17c9eB8E770c9C3e3b6529074af8B,493667373403098852096013,9979799788398
0x0F026bFb1B2119a1567E85C146caf6127c93df51,0,0
0x0F0f10EEe5c5BbC2C970AC75A4E46e40A7FD417d,0,22796888287671232876712
0x0F2c92354cf4EaeBfDd71b35239DAD64ebA4E037,8018178546423135464231,0
0x0F3a8821f05ea8A124d69AC3dAb6Edd5fc37508B,0,106164383561643835616
0x0F408BbeADCa18A0D742351F45Fa31A768B04868,23539691722242294520547,790000000000
0x0F4c9301EC4E9e2536a610967AB7C7CeFD19C2B3,5133901138598403196347,1656613914684
0x0F6435f943DD14D8BFd76cd989d1b6888957b05B,0,21847553630136990972602
0x0F787D038748128B8e0BaC2791552eD19a626dc5,4560554740154863013698,2975932171321
0x0F7AAe5444E289Ce41e1DE07151d2D24A8bfF079,2021066979008117706747,4328931204895488554882
0x0FFf2b4a4D423254306C60438c327CaA0BE2732b,0,23034957671232881383561
0x0Fa69988F69B6a2b8344654011d16C3009E71f2B,580337888647026845509,3841598379474
0x0a1f2e1a4585bbf5E54a894FffA74133654BfaDC,0,106164383561643835616
0x0a474cd2Ad77C812576d7D528296cA74969d11b9,122388427744233495053,1863152332583
0x0a480Bd0031995DF12D3C3Fc129cAeCBAfd6b3FA,4013344238340918949770,1356614330476
0x0a4dB8789b9034C75E64b8913265f98FDdA0A3eA,59221234669901065449010,1342640157280568239
0x0aFde081f3FE1e058b862dd72ae1ee93BFA15Bc0,1645864232781582952815829,42003380000000000000000
0x0b2e4a48a052Cadf6275955b9Bf6eF007D290b80,0,28090072465753424657534
0x0b59a61668C6544da09ef7B85244B2c4Dc4ADc3d,91830141094686396578513,3387038032871065449010
0x0b6990732E516a82A47413ce439c6d68aAf413d2,0,22909651849315068493150
0x0bB45b078ac7e436032c1d3D6B7ddA06E8396629,79412715905637557077,1323194609720408499004
0x0bC9116796243DDB385D28457c47028154B46D9a,2307367865359589041095,0
0x0ba38832951d412D89Fe10C9d314740C8c6279Fe,5097569682267884322678,10000000000000000000
0x0c0D7e68B533A9f3c8Dc7c8BED21637dE1053805,2044928043978263096144,7612453444031
0x0c4D1129232ca695F9cf8F3c7AAcCDaF3afc185D,50105100781618365753423,2985794013190
0x0c515bBC5d67629571a244b2ECEa623563dA0652,3460590341812995668442,8623259557706
0x0c76ba35d8e3538F1d769F019E5568a21B36780f,6658530308219178082191,30440853865476470089162
0x0cC3834eCDF3CEF747D46EA751F949c3c643eE87,102766911815068493150684,0
0x0ccd9B2D6cef8aDf50Fa5143F1A1639fb7E16838,199144531954666095890409,1250000000000000000000
0x0ceB9d41087d1db0fcea92633DF2148a9b81e6C6,11193663711427004880136,850000000000
0x0d190C18113Aa1252A3020a081bc2EbDbdF359F8,3885582943658177641424,0
0x0d1C2e6DED8a220decD9e45259a50A726679CBB5,11023620810925342123286,1438356164383
0x0d3df85C2b658eEAfAeD0cc20282D1C2FED67117,0,29344920213942819040737
0x0d579972144bBB28CD96E21B0eb526a36Fb605b5,14558340119538138444951,397621496369
0x0e051Dd8605BBd9350e6a3741BAbBC694Cc114DF,2466279475000000000,0
0x0e08D1C118A9741C9c7a75803E76B30d6C886e2B,30438874505678826686959,10000000000000000000
0x0e377A69A1f11Fc4c6f8193c3fAC987D92cdab5d,2720181792169703671993,1369863013698
0x0e6942FA31B4A6B1309E9504f7A0d224DFee88A4,0,3742940658219178082191
0x0e75562740042c2608745b20241e7d4E2CB5b8B8,3427492208883218543886,10000000457424075276
0x0e9CC689BdEd01dFa1e4e5818D18A17968D82669,70463144035388127853880,0
0x0eB31cce7DF1b44bBa07FA066A719d8116581E3e,10038483521779538543250,6530222272396
0x0eC30956fB5d84087821d61c34Ad5F51de544346,0,1164000000000000000
0x0f880Fa7a4fC0c286eEBA3Cf425C584187BAA14A,33702925551338082971840,2645061348934
0x101b2739C95433f53990B2b819fade8d1Fb5F4bC,10973590898328052910955,4867623895379
0x104D418Eb33cE7A1Cd0D476Adb6974F51dea5414,0,495296249024685489250
0x105859647C6A3572B6821aB13E1488e2500e12E2,41576629283805615962706,439801206213103726963
0x107c0cF5Ef62f4143A7e22B08e578bDEdd36557E,0,22700497397260273972602
0x108B071D8B848E6086470cb54FA6a06265f60612,5695501644194550672247,0
0x109731E195E3347ac58f9d9928bf8E65B54D2990,6074126156888593512176,8927593414233
0x10Bd638d09B27ad8C87aB1b283EcAC9FCDfe66b5,25753433051117881690765,0
0x10C38C7d1368307872aA174Dc49a795C3b5457Ab,5129055742736138698630,5102602739726
0x10b9C01CA806De255456295b420c52cF4826f933,4578513836123875466133,2984034946181
0x10d5F8a0719EA1E19339c549aA5f01518C4A3Bc1,2322335346335232829147,133222252549888319110
0x10d6dad24cE8e513F7876cB6C171e644F2d9E9DF,0,3804750796381107029840
0x10e0894e41686F8Cf89230bBE21142B7c242cC2A,3572795170246414811642,3196204898953
0x112d332A4De34666D8d95E14FDF304323f9679db,3288158550479124533866,1543235204968050648703
0x1163Bdfaf1C7fB0E3c20bB213a9602d150806410,2235555556919076610856,0
0x118D6D765f63Efa8E73C1B05A90B72201AC8DA5d,0,22601373835616438356164
0x119254E400d8f4f08a72046f0d73cFB244739E0F,757289169837645865043,33894316053141786
0x11Bc58a623aA90cCcbD8CbebF1936326780bB3CA,318882703424184360730592,2158502067766235148063
0x11c42f6d0c5B4534491472c884b25E5DD7fe0413,341262059033252473363,0
0x11f94D9AC1206Bd733fB22d55599B549e3D78eD7,924659234267861729452,14811723934450334447
0x123CF7563920765352d26779CAf83724F0866EB7,1412883454293902207,1297813538966
0x126423702282D78c843641f9b5b915787205eD11,2132866174214835188356,312162099229
0x1269DD9d5FABCA08fF45f46ea068A00A9CDa0950,5269192558294846128234,4566856573976
0x12786a467a2e5778FF55566d9A0A5b463cf27fDC,3743356388329142294519,7571399029867
0x1285D4Eb5E5e888BB6752031183592290e258F95,0,22933638630136986301369
0x12D5162bd9699FcC738334763c2dd30E5eB9a418,0,26079060000000004671232
0x12Dca0a5BBDd3112f78a3D3E22664aa0981B3A30,0,24916343424657534246575
0x12a70E02200BfBB3F9Bf454c66f048d84e032C00,9494135808257479537671,7500000000000
0x1308D4fB5cE1f4c0439BcCd8c70D7eA9A2e00563,0,22339224246575342465753
0x1338AE4E77b5E166A951b376fE5EEfcded731c2a,31512498034339734636605,695511558218
0x1346156B8d4BfAE1f0273870023A238F6A5c1491,13700676711868863124682,8018530696885
0x1360a0DA797C1Af0Ce82012227BB931C7C4642d7,70881794162227295788939,0
0x13989A78FD53BC8A0D180E747A19480c6331707C,0,1164383561643835616
0x13A872Db1E138931086256a5941BC882c739ABb0,0,22782570958904109589041
0x13C898e0d7a1fb4E3D7372E8357E9168276C73Fc,202071762430238457635717,236829794165346193492126
0x13EfB38152ED4E57AeA32A018d1405B62726d11e,8842800500709667285007,1996163140425
0x13Ff0102C5F2AFa437e11b7197Bb76f92211629a,0,2284975067513838469931
0x13e4DB1417253fe59B24D95bDEF464807fc5501d,288873824268930745814306,675665417193850362
0x13f5730CF29C405Ea9CbF8569305c058b13639F1,0,106164383561643835616
0x1408cb88e8209FB5F09F53700192F0C0E1452B6c,263436165751135210553,6459195592453
0x141E14b86AF1b9d234607112629232A30FBeeaB8,0,0
0x1438FE2670272D30CDc0CE1ef657c82B8dbf271F,0,189392397634049897979
0x147bC95aec2305303AF58587A58b126D45fCd4d1,7498247174657534246575,98655051369863013697
0x147f3a78Ed5a2867e36C1cF55e31C0A0Ab501bFb,1682978696873732220318,1906157312020
0x149BF529E7591834Dc68639D0397FbB429911E4C,0,22700310547945205479452
0x14Bca6b92aC6fcDfC8255557E98386D08A189927,5420990418703964469178,7857189980792
0x14b5ce2B55846FaCC96716C8568ad618cF1b11D8,4145448236121712500000,7267892990531974889899
0x15083078433AF2dB12Ee61933d6D6adC96B8F81F,370739691643294647387112,0
0x152ea2358F02e71a8E31062624e00Ef5f6848c60,0,5437327715586920058112
0x155d5F495acFAc888D1Bd13b12519D31Ff299666,0,17899085812331001327
0x15717D6B7066d311A50981247492026021BA7488,0,22568465000000004671232
0x15808F9b4433D508b7E5dDA4AEdEbF39437dfCa3,13488659212845445589166,7613194516849
0x158Ac11CcC974132E078588a5b775abB0F837C68,0,1164000000000000000
0x15B8154A41308B9a12040E29Ac217753bB6Cd360,1041155726788432267884,845656013805216564700
0x15F0B607630C3fdd0F6dE2Be8a0C7de358532049,11458936505143952968036,6728364225880
0x15F9619CC0e6F5a08dC7968D3a6b982cd2b8AFa9,0,23393661643835616438356
0x1624A6Db8b90D85E46B5590f348c1B271918E24d,0,0
0x16261E123BA341225D74ADE2180504F6344c19d1,10362291510126963280059,0
0x166Ab24Ed3e9bD648CAF05EaE68c2A5e82b4824a,1482670004182257895738,62184532078062879683
0x166D2aeA66CB79CD66a4ea92EF468E63Db1376af,5723025611217293331430,8461763132115
0x167994Cef1574E4786F6Ea1D45b4b1707Dfea6d2,91894892979452054794,0
0x16946CAacD3d2f378bBC4F202313e087f550eF98,1263511950135076607685,4846195284934
0x16C361853B2a7c6e33D7DB5316bE99c7574239F1,5030609747590055809233,0
0x16C70c953ab872Ab1b63d8620cAea720791510D0,80005855109158323820395,0
0x16D098d5BC4AFE04d41C98d40F821E7fb06A98Cd,0,22166902465753429328767
0x16c0Aa4428f2133C745c1B4C2AE078D0a487720F,480269167735820358193808,160403761791072076349
0x16e25614e92376533bCb0a0df4f795C45b3CDAdE,18876224364630898021308,29648071775114155251
0x16f932Af81aBAb52d4Ba31f107D15c8459743D36,561228704548834665144596,0
0x17408b73f3ca6E8377c22833dEE4574aE4B6d3D2,21806035040033392789193,3000000000000
0x175CD14E16B1e07B74182BCe779C476E8120f420,50513103278792491121,54060000000000000000
0x175c5Ec11Caa7032F8aA365409c66a43eA00f15E,445625754312900599315,680867509725
0x175e6E058a6a673B78CdE6369b695e51D4Ee9eEf,0,21635689863013703301369
0x177304bac5171B181013C9859c9E717dD12b2A70,75762761011225266362,0
0x1773CDb08b510d7454a311f870196Ee7dc1798Cf,31145427056329880136986,5551933076782
0x178EEE0136695C5E082d7904b6F991Ec25343De4,108525313926940639269406,2357537956621004566208
0x17F6fB6806767afE4257252225c478aFA62aeFbb,561535236872146118721461,0
0x17aD2EB49f211fA97355fe841975f205361e1289,125742261075665905631656,70000000000000000000000
0x1802699CAEF36174B93209A1C7620a2f15FFE292,885868787671232876712,335718296600000000000
0x1811BF09c8bFCADd4eBB4Be3c252c6186521c233,264145052525522418822,1304029358754743191338
0x1872a93EFa1966eD4854c94D49DeAFfE7e5C9852,379592472927765093860,8118509053145611364
0x189d553908efeF3440EB8E6EB13406c8158fb19E,776213350137047602739,590000000000
0x18B49b2dC48Be4F5Cb067F47a0404c0E6ba69e66,2566223987823439878,0
0x18C0223E8508a1ac4c2A7e395e6d9671F4c782eC,453160022191282185438,3185854503445
0x192FECf70a698091E40E1C40B81F916648Ffa3F3,3090122790022859008749,8882489110041
0x19488cEcBe449384aa17056D23045611ECBDaB4e,33379853556917169108320,8327043695754
0x195697000E27C58432bb597b6290E4c61C9Fa369,0,21878477191780826589041
0x197DFbfc3B04aC47E75521B7fa894B08216E337E,561715282258163655821917,3544520547945
0x197f72b9Ac0F0BeAD5D0566b3946e22934b0A05f,8505558412804771372399,5063871045851
0x19C47f9bC465aeB7eeb61C5bCBB54E15f5C4bE9C,0,30507225273972607410958
0x19a5AA9bE24Bb544647c950b511C1a58aC11607B,147311026581666349568,785515144356
0x19bddd35E1b8f72D53e587CA7cd0c5312Ffdf18c,0,23168414794520547945205
0x19eD0d58dDB5D47cda0CDE30d34A102A90366b75,0,22555805958904109589041
0x19fb17274a5f981c26E3B6080d6ab072176A97E9,0,543131023950313134194
0x1A362780E0f78447dfC3696328c4306f175f601F,71891168713248740049464,2228933047727
0x1A4A6ed4c3b0F3d9110fe692C13F6D07B493a19c,2176242674077815829528,1000000004738965800252
0x1A887315dC5a23311e09eC5DCF2fD6D70EF1AD2A,3208498624571917808219,0
0x1ABf7f7621A1e227418871f30e5a6e0ae90cc761,44429533279114767884322,4657534246575
0x1ACff7bEc6c7f7ba65fD0b920da40a2144884A37,893734702273592085235,0
0x1AD989CA0511caa74F2Eb26f8654D7e00356a286,6253980378522536149162,7915682517469
0x1Ae9F7C700705f33f6165A5FA33421a085013C28,453016134437978045953828,4818022307828
0x1B13EAebA0F26699f6e6E24399aDA063D51BB6EA,23107156024765054198375,2830849899333
0x1B70F9d84c9F82d609218b9d442792062dfb58Bc,254369365274392757483,5094778990842
0x1C4D1663b089a9eEfd7fD059e11691118a30374a,7034033506974401217654,8496061765327
0x1C75119B8f6A51651365d15F89D5C64B8c480496,0,23171310958904109589041
0x1CB0c83971EC226437D03E652b8770089f918A2C,2834211757072688432267,2221780419924950955314
0x1Cb5BFe98D1fdBB70AAf575f64DC934B0F8622bd,632335382907684868087,4000000000000
0x1Cc767837e2e5d74a6fc89591018a24f31C4DC7d,0,4161326224589226825245
0x1D06Ff92b7e66D134E141e4f95e7A05b10FEF822,1665930153934486301369,2191780821917
0x1D5FeE57cBE6A076252821129286b23824562a0E,4697857495960447678843,4545287537140
0x1D772325921ad42Ca34Bf3e27B76F6A166e88B68,21902297470034246572,149893669620656955442
0x1E16901a4F47050F0F83113058176a07277F6a69,2738213908026056678082,834538847821
0x1E716177b7d4CF83d9Ea80B274EDC49FF82B7b3E,4580757043822414621384,1900922941024
0x1EB51391C34C67a12EF40CB1118D4b6122baFFce,1081930141166749056554410,7814773731177067478437
0x1F0605300c32e86f5030C629753348E3738B2e63,0,60834474918809053362966
0x1F1E37d2f5D4eA04fd7072F5F6a3a5ec19a80e87,5116717085235920852359,0
0x1F5Aa318a73360B9E7D7099cf21410f81dE1c744,142441462339548452562,0
0x1FFB75c165bFf686AB5700f5e9a502d6A595D2D6,1007522337328767123287671,24988013698630136980
0x1Fb4Af82611dA43c6AdBd6F136bae35762Db3567,0,23134011164383561643835
0x1a4b2f0DE605E3698E2a776ff71d39fA5b22ef2e,32213303046665472945202,6097053743440
0x1a61c6c6aa818d178C6d07ABfe19246F2c2d45C4,1390732865051272935692,5000000000000
0x1a79C559802377d048AdD07d80BaF23733Dd2272,6510548616666365265092,8838175644131
0x1a932eeeA0199Ee264CFfc36d3b4F22cbfe7D3aE,9523955488981368436072,5546412092529173008625
0x1aA2a81413cF0dc5708B25A8cEfAeF64100a5785,64666879822032629375,219414256366
0x1aBAcdd6287560d3C9144e994765Ca48a7cF54b8,3171529025122071251902,485900642874
0x1aBda81b74b2c65135C98fACaF2877538253bb35,440986125083713850837,1563673944588
0x1b13E87E89C3A0B915730DAC2E9edf84f5aaE183,4541134587955202568493,72020568902574698072
0x1b1a2bee4f4214EE58932A901960d66791236AF2,1001381609589041095890410,0
0x1b43F9C5F08Cb30820cb06dEd5A9dA7D6F96473A,11337351355128854309360,2689009754692
0x1bAC403dD0c83232d9043263B9dAe46f6C6C9FF4,3411452941650527968036,38933930347486539758
0x1bBa287cDc8349beb7b170e226bD9A0EA20f78dC,8815604770022831050228,0
0x1bCF6fc7c710119C7de3BDc5BaC18D4CDa50C1B5,347878237136612558187466,10241704040312579267
0x1bbf2136C30A7249FbC926b8eDE8a517C2DC5b08,1115854437826663713175416,4918206693931
0x1be7988bBEc8381874aF51B18DC0345cb8f661F1,48764382539478691019785,37018832160500000000000
0x1c8344a84572a7E5Cc7500Fc0e7cbCC78240F305,28113933982872739849695,410958904109
0x1c8A4d77A99bF7EF7D091E36ADC892ff12389389,0,27512393835616437421917
0x1dA238B226301DBeEeD989A9a5aFBd55D9eC515A,20146950310755961440892,0
0x1dB30C74a4d16cDFEe29680CA4637EC12aC55EC7,11694291737407154521816,511599585302947084936
0x1dF2103E819F19f91c73760Dd897065468699d9C,0,22422956095890410958904
0x1dF7698D1b2A8EbA0e1F66B75DB2D5bfe9748418,0,106164383561643835616
0x1db5F7c8dF666DC94cDC92B2F0e842e4332B4Bfb,506201834171732305936067,180585305464877998753142
0x1ddCEC012Fb5198e60E690aad9073835548D02d0,2830574465196735083713,1428986738967
0x1ddD82549bdc0755A220012b31aB48aDEF524BD8,2836248810874961948249,6558006258241
0x1e287b6ec5f253781b1E6032e47FE26504026B40,171369677059270934852226,1201196762142374527516
0x1e2C0f330aa40C81DB179A8d999460C5C32371c4,5048312601598647688355,0
0x1e3697EbdB1c9a49298c130F9C69D76AC9D75D7a,0,21803340410958904109589
0x1e4f9cCE36187d553b7331F3669CD0e78808D8b4,0,4770244534987426667782
0x1e8c9fe37a2f1CD713E40C5E608F9081aDeea660,0,1164383561643835616
0x1eee1ff9197DD8D9FE04d89E2c4832D9bC4296F5,20193123097412480974124,7111755071217333046475
0x1f00EEfc11C3ca518286Cb3bC2197AdAd51EE1d0,57388668711948249619482,0
0x1f20f9205a144D4AFAa9725FDED356Cf9D5Dd494,0,22706523287671237547945
0x1f45b4fb26dD61f7a284baE6016B24979986d3eA,233927978016060216894,10000001773544798293
0x1f65f4A409A98909014187A4EF87d3bfCd7d4629,528220389820097190511,9441438133009
